Time,Substream_ID,<ticker>,<vol>,<close>,Critical
206,0,BSPM,100,2.83,False
207,0,BSQR,300,6.2,False
208,0,BSRR,1300,10.4,False
209,0,BSTC,100,23.49,False
210,0,BUSE,1418,4.39,False
211,0,BWEN,1500,1.99,False
212,0,BWLD,4274,47.3602,False
213,0,CA,31725,23.68,False
214,0,CAAS,1100,14.94,False
215,0,CACC,300,61.67,False
216,0,CACH,505,4.16,False
217,0,CADC,100,3.88,False
218,0,CAKE,26131,32.15,False
219,0,CALD,100,4.91,False
220,0,CALI,400,3.11,False
221,0,CALL,300,28.89,False
222,0,CALM,720,31.102,False
223,0,CAR,8475,13.75,False
224,0,CASM,450,3.15,False
225,0,CASS,200,36.12,False
226,0,CASY,2600,39.88,False
227,0,CATM,2784,17.03,False
228,0,CATY,5800,13.86,False
229,0,CAVM,16614,38.27,False
230,0,CBAK,11900,1.811,False
231,0,CBLI,1700,6.73,False
232,0,CBMX,4100,1.95,False
233,0,CBOE,7170,23.92,False
234,0,CBPO,300,11.5,False
235,0,CBRL,4790,53.59,False
236,0,CBRX,11000,1.34,False
237,0,CBSH,5600,38.47,False
238,0,CBST,36459,21.36,False
239,0,CCBG,873,12.64,False
240,0,CCCL,100,7.48,False
241,0,CCIH,2500,29.19,False
242,0,CCMP,4000,41.76,False
243,0,CCNE,300,14.75,False
244,0,CCOI,900,12.27,False
245,0,CCRN,2627,7.7,False
246,0,CDNS,32698,7.985,False
247,0,CDXS,2400,9.86,False
248,0,CDZI,200,11.11,False
249,0,CECO,12216,18.045,False
250,0,CELG,15737,60.345,False
251,0,CELGZ,100,4.35,False
252,0,CENT,1000,9.28,False
253,0,CENTA,1600,9.43,False
254,0,CENX,6906,14.19,False
255,0,CERN,14812,92.22,False
256,0,CERS,37101,2.39,False
257,0,CETV,3500,19.15,False
258,0,CEVA,16700,22.8301,False
259,0,CFFN,1200,23.37,False
260,0,CFNB,100,14.0,False
261,0,CFNL,500,10.59,False
262,0,CGEN,100,3.86,False
263,0,CGNX,2790,28.68,False
264,0,CHCI,100,1.0,False
265,0,CHCO,1600,32.8,False
266,0,CHDN,400,41.04,False
267,0,CHDX,1100,16.001,False
268,0,CHFC,300,21.37,False
269,0,CHKE,100,19.98,False
270,0,CHKP,19632,44.09,False
271,0,CHLN,300,2.35,False
272,0,CHOP,100,5.78,False
273,0,CHRW,14239,74.96,False
274,0,CHSCP,749,29.15,False
275,0,CHTR,100,34.45,False
276,0,CIMT,8965,2.351,False
277,0,CINF,10180,30.79,False
278,0,CISG,13194,22.3,False
279,0,CJJD,800,4.37,False
280,0,CKEC,600,8.57,False
281,0,CKSW,1300,6.57,False
282,0,CLCT,1200,14.63,False
283,0,CLDX,2900,4.12,False
284,0,CLMS,6001,11.992,False
285,0,CLMT,1600,21.58,False
286,0,CLNE,7645,13.51,False
287,0,CLSN,100,2.89,False
288,0,CLUB,1500,3.62,False
289,0,CMCO,900,17.32,False
290,0,CMCSA,544176,20.86,False
291,0,CMCSK,65907,19.69,False
292,0,CME,13300,300.33,False
293,0,CMLS,200,3.54,False
294,0,CMTL,3900,30.06,False
295,0,CNBKA,500,24.25,False
296,0,CNET,1398,3.82,False
297,0,CNIT,380,5.3,False
298,0,CNMD,2678,22.79,False
299,0,CNQR,3736,52.59,False
300,0,CNSL,1160,18.65,False
301,0,CNTF,100,3.92,False
302,0,CNTY,100,2.35,False
303,0,CNYD,200,9.89,False
304,0,COBR,250,2.57,False
305,0,COBZ,10000,5.06,False
306,0,COCO,16293,4.11,False
307,0,COHR,900,42.74,False
308,0,COHU,200,14.9,False
309,0,COKE,200,58.35,False
310,0,COLB,5600,17.9,False
311,0,COLM,2700,56.83,False
312,0,CONN,5990,3.28,False
313,0,COOL,300,0.781,False
314,0,CORE,1100,36.15,False
315,0,CORT,1400,4.14,False
316,0,COSI,200,1.14,False
317,0,COST,50226,68.43,False
318,0,COWN,400,4.25,False
319,0,CPHD,3600,20.76,False
320,0,CPIX,2000,6.94,False
321,0,CPLA,3899,56.77,False
322,0,CPLP,1750,8.4,False
323,0,CPRT,29405,33.84,False
324,0,CPRX,500,1.06,False
325,0,CPSI,300,47.15,False
326,0,CPST,31915,0.7796,False
327,0,CPWR,15757,10.64,False
328,0,CRAI,200,21.96,False
329,0,CRAY,6800,7.25,False
330,0,CRDC,900,2.58,False
331,0,CREE,33945,66.77,False
332,0,CRESY,5900,19.0001,False
333,0,CRIS,10999,1.71,False
334,0,CRME,2100,5.12,False
335,0,CRMT,400,25.3,False
336,0,CRNT,3600,11.06,False
337,0,CROX,22856,17.97,False
338,0,CRRC,300,14.1,False
339,0,CRUS,37615,15.35,False
340,0,CRVL,100,46.06,False
341,0,CRWN,6600,2.66,False
342,0,CRZO,8600,30.12,False
343,0,CSCD,100,4.44,False
344,0,CSCO,759256,19.33,False
345,0,CSFL,200,7.11,False
346,0,CSGP,400,54.27,False
347,0,CSGS,1500,19.05,False
348,0,CSII,5878,8.47,False
349,0,CSIQ,18488,13.045,False
350,0,CSUN,1201,4.3801,False
351,0,CSWC,500,99.39,False
352,0,CTAS,25472,27.825,False
353,0,CTBI,100,28.1,False
354,0,CTCM,1000,22.88,False
355,0,CTCT,3150,26.25,False
356,0,CTHR,200,2.76,False
357,0,CTIC,5950,0.3835,False
358,0,CTRN,600,23.29,False
359,0,CTRP,77781,42.72,False
360,0,CTSH,20924,66.77,False
361,0,CTWS,300,24.98,False
362,0,CTXS,20059,68.98,False
363,0,CU,1400,38.45,False
364,0,CUTR,200,7.12,False
365,0,CVBF,8900,7.99,False
366,0,CVCO,100,37.63,False
367,0,CVGI,1200,14.91,False
368,0,CVGW,2800,23.52,False
369,0,CVLT,4500,29.725,False
370,0,CVTI,2260,8.88,False
371,0,CVV,200,7.4499,False
372,0,CWCO,1120,8.68,False
373,0,CWST,2400,4.43,False
374,0,CXDC,200,5.49,False
375,0,CY,23506,16.54,False
376,0,CYBE,600,8.891,False
377,0,CYBX,1900,27.05,False
378,0,CYCC,13050,1.8301,False
379,0,CYNO,600,9.96,False
380,0,CYOU,3092,29.34,False
381,0,CYTK,1000,2.23,False
382,0,CYTR,6567,1.0363,False
383,0,CYTX,3550,4.56,False
384,0,DAKT,1300,13.9,False
385,0,DAVE,200,9.85,False
386,0,DCOM,1900,13.5,False
387,0,DCTH,12488,9.95,False
388,0,DENN,4519,3.72,False
389,0,DEPO,3695,5.44,False
390,0,DEST,100,38.02,False
391,0,DFZ,400,11.75,False
392,0,DGAS,100,31.0,False
393,0,DGII,600,9.99,False
394,0,DIOD,10666,25.04,False
395,0,DISCA,25930,41.41,False
396,0,DISCK,15948,36.11,False
397,0,DISH,131073,18.5,False
398,0,DLIA,400,1.75,False
399,0,DLTR,16094,55.87,False
400,0,DMLP,100,27.36,False
401,0,DMND,900,47.24,False
402,0,DMRC,1300,28.25,False
403,0,DNDN,45364,37.35,False
404,0,DORM,1900,40.771,False
405,0,DRAM,1000,2.06,False
406,0,DRIV,2800,38.0,False
407,0,DRRX,2200,3.09,False
408,0,DRWI,2184,7.74,False
409,0,DRYS,135366,5.2499,False
410,0,DSCO,2200,0.2013,False
411,0,DSGX,300,6.91,False
412,0,DSPG,300,7.96,False
413,0,DSWL,100,3.12,False
414,0,DTLK,1046,4.58,False
415,0,DTSI,1700,48.52,False
416,0,DTV,134594,41.29,False
417,0,DVAX,300,2.03,False
418,0,DWA,7115,31.12,False
419,0,DWSN,1555,29.09,False
420,0,DXCM,14039,11.88,False
421,0,DXPE,200,22.41,False
422,0,DXYN,744,3.18,False
423,0,DYAX,7073,2.19,False
424,0,EBAY,218538,29.22,False
425,0,EBIX,12171,21.0,False
426,0,ECHO,400,11.54,False
427,0,ECOL,5100,15.911,False
428,0,ECPG,3168,19.56,False
429,0,EDAP,200,4.03,False
430,0,EDMC,1200,14.01,False
431,0,EDS,500,8.5498,False
432,0,EEFT,2540,16.79,False
433,0,EFII,740,13.18,False
434,0,EFOI,200,0.98,False
435,0,EFSC,200,10.3,False
436,0,EGBN,2100,13.37,False
437,0,EGHT,2600,2.81,False
438,0,EGLE,30313,5.11,False
439,0,EGOV,600,8.6,False
440,0,EHTH,21950,15.825,False
441,0,ELGX,100,5.8725,False
442,0,ELNK,4400,9.07,False
443,0,ELON,500,9.75,False
444,0,ELOS,4900,9.83,False
445,0,ELRC,100,15.07,False
446,0,ELTK,2978,1.33,False
447,0,EMIF,200,33.39,False
448,0,EMKR,4486,1.28,False
449,0,EMMS,5000,0.57,False
450,0,ENDP,6900,36.67,False
451,0,ENG,200,3.0,False
452,0,ENOC,12321,25.8,False
453,0,ENSG,1600,21.9,False
454,0,ENTG,19109,6.92,False
455,0,ENTR,52324,9.43,False
456,0,ENZN,900,11.19,False
457,0,EPAX,200,10.9,False
458,0,EPAY,3390,19.82,False
459,0,EPIQ,1000,13.065,False
460,0,EQIX,19714,79.88,False
461,0,ERIC,89652,10.54,False
462,0,ERIE,200,62.79,False
463,0,ERII,600,3.36,False
464,0,EROC,4209,8.12,False
465,0,ESBF,200,14.16,False
466,0,ESEA,1200,3.72,False
467,0,ESGR,200,84.355,False
468,0,ESIO,3800,15.08,False
469,0,ESLT,300,47.67,False
470,0,ESRX,140441,54.32,False
471,0,ESSA,900,13.06,False
472,0,ETFC,18560,15.3,False
473,0,EVEP,4300,38.4001,False
474,0,EVOL,1500,7.93,False
475,0,EWBC,9400,17.68,False
476,0,EXAS,23821,6.04,False
477,0,EXEL,17200,5.93,False
478,0,EXLP,3000,24.27,False
479,0,EXLS,300,20.86,False
480,0,EXPD,21771,54.81,False
481,0,EXPE,43316,26.83,False
482,0,EXPO,200,35.5,False
483,0,EXTR,2800,2.86,False
484,0,EXXI,19783,25.17,False
485,0,EZCH,1000,25.3,False
486,0,EZPW,4930,26.32,False
487,0,FALC,1990,2.71,False
488,0,FARO,300,27.0,False
489,0,FAST,10916,54.95,False
490,0,FCBC,100,14.15,False
491,0,FCCO,165,5.06,False
492,0,FCEL,1855,1.17,False
493,0,FCFS,1500,29.81,False
494,0,FCHI,575,53.23,False
495,0,FCZA,3166,3.86,False
496,0,FDML,200,18.789,False
497,0,FEIC,3543,24.14,False
498,0,FELE,2834,40.34,False
499,0,FFBC,5500,17.39,False
500,0,FFCO,1000,12.75,False
501,0,FFIC,200,13.64,False
502,0,FFIN,700,49.71,False
503,0,FFIV,27564,139.13,False
504,0,FFNW,950,3.26,False
505,0,FHCO,700,5.85,False
506,0,FIBK,470,14.4,False
507,0,FINL,17417,18.53,False
508,0,FISI,300,18.49,False
509,0,FISV,13884,56.91,False
510,0,FITB,60520,12.2,False
511,0,FIZZ,300,13.29,False
512,0,FLEX,240366,7.41,False
513,0,FLIC,1867,26.13,False
514,0,FLIR,42008,27.6,False
515,0,FLML,200,7.15,False
516,0,FLWS,16940,2.03,False
517,0,FMBI,55341,9.49,False
518,0,FMER,17684,17.96,False
519,0,FNFG,43997,12.43,False
520,0,FNGN,1081,17.05,False
521,0,FNSR,62670,19.77,False
522,0,FOLD,200,4.09,False
523,0,FONR,5000,1.34,False
524,0,FORD,3600,3.75,False
525,0,FORM,10300,9.65,False
526,0,FORR,2100,35.25,False
527,0,FORTY,100,17.0,False
528,0,FOSL,11552,68.375,False
529,0,FRED,300,12.96,False
530,0,FRME,200,8.57,False
531,0,FSBK,700,7.73,False
532,0,FSLR,22831,126.64,False
533,0,FSRV,300,26.56,False
534,0,FSYS,1380,35.44,False
535,0,FTEK,600,7.18,False
536,0,FTNT,2900,32.05,False
537,0,FUBC,500,6.03,False
538,0,FULT,9358,8.87,False
539,0,FUNC,191,4.0,False
540,0,FUND,212,7.22,False
541,0,FWLT,46748,29.31,False
542,0,FWRD,400,28.08,False
543,0,FXCB,400,10.48,False
544,0,FXEN,2200,6.08,False
545,0,GABC,100,17.68,False
546,0,GAGA,300,9.0,False
547,0,GAIA,1500,7.56,False
548,0,GAIN,2094,7.77,False
549,0,GAME,9288,5.82,False
550,0,GBCI,2431,13.41,False
551,0,GBDC,1915,16.07,False
552,0,GBLI,100,19.38,False
553,0,GBNK,1200,1.3,False
554,0,GENE,200,0.8,False
555,0,GERN,26789,5.99,False
556,0,GGAL,6959,16.05,False
557,0,GHDX,1500,18.89,False
558,0,GIFI,11696,27.26,False
559,0,GIGA,3100,2.52,False
560,0,GIGM,7720,1.47,False
561,0,GIII,3400,27.79,False
562,0,GILD,74048,37.16,False
563,0,GILT,150,4.9107,False
564,0,GLAD,100,11.31,False
565,0,GLDD,26336,7.4,False
566,0,GLNG,1800,14.12,False
567,0,GLRE,600,28.27,False
568,0,GLUU,200,2.1799,False
569,0,GMAN,2000,13.39,False
570,0,GMCR,28953,36.595,False
571,0,GNCMA,1500,11.477,False
572,0,GNTX,10800,22.02,False
573,0,GNVC,300,0.47,False
574,0,GOLD,4200,94.03,False
575,0,GOOD,100,18.65,False
576,0,GOODO,100,24.72,False
577,0,GOOG,13706,568.42,False
578,0,GPOR,4260,19.53,False
579,0,GPRE,2590,10.99,False
580,0,GPRO,4751,52.58,False
581,0,GRID,500,30.49,False
582,0,GRMN,16759,29.88,False
583,0,GROW,100,8.25,False
584,0,GRVY,100,1.67,False
585,0,GSBC,510,23.15,False
586,0,GSIT,1800,7.5,False
587,0,GSM,8219,16.57,False
588,0,GSOL,100,9.23,False
589,0,GTIV,1200,23.36,False
590,0,GTLS,9240,32.5901,False
591,0,GTXI,200,2.88,False
592,0,HA,10999,8.03,False
593,0,HAFC,1400,0.9301,False
594,0,HAIN,4157,26.99,False
595,0,HALO,2000,7.09,False
596,0,HAS,9128,48.05,False
597,0,HAWK,2050,8.0,False
598,0,HAYN,604,40.0,False
599,0,HBAN,200529,6.0,False
600,0,HBHC,3500,32.5,False
601,0,HBIO,5200,3.93,False
602,0,HCBK,203764,11.505,False
603,0,HCKT,5270,3.49,False
604,0,HCSG,4610,16.08,False
605,0,HDNG,200,8.25,False
606,0,HEES,800,10.03,False
607,0,HELE,1100,23.735,False
608,0,HERO,535248,2.58,False
609,0,HIBB,16796,34.58,False
610,0,HILL,200,1.79,False
611,0,HIMX,4850,2.06,False
612,0,HITT,800,58.97,False
613,0,HLIT,5900,6.78,False
614,0,HMIN,2023,47.26,False
615,0,HMNF,600,2.954,False
616,0,HMPR,2300,0.48,False
617,0,HMSY,2300,64.335,False
618,0,HNRG,100,11.54,False
619,0,HNSN,1606,1.43,False
620,0,HOFT,300,11.766,False
621,0,HOLI,2500,13.76,False
622,0,HOLX,48893,17.16,False
623,0,HOMB,1200,21.345,False
624,0,HPJ,100,3.42,False
625,0,HRZN,2600,14.755,False
626,0,HSIC,10529,58.7,False
627,0,HSII,3000,21.27,False
628,0,HSNI,1600,28.64,False
629,0,HSTM,100,6.36,False
630,0,HTBK,100,3.82,False
631,0,HTCH,600,3.0601,False
632,0,HTHT,1200,23.79,False
633,0,HTLD,3545,15.745,False
634,0,HTLF,100,16.13,False
635,0,HTWR,200,93.64,False
636,0,HUBG,2000,33.34,False
637,0,HURC,100,19.59,False
638,0,HURN,2097,23.05,False
639,0,HWAY,6086,9.77,False
640,0,HWCC,6175,10.55,False
641,0,HWKN,200,43.37,False
642,0,HYGS,100,3.72,False
643,0,IACI,5785,28.74,False
644,0,IART,2724,44.91,False
645,0,IBB,5500,88.541,False
646,0,IBCA,100,2.165,False
647,0,IBCP,200,1.171,False
648,0,IBKC,1900,52.43,False
649,0,IBKR,5772,18.02,False
650,0,IBOC,1500,17.93,False
651,0,ICAD,256,1.44,False
652,0,ICFI,100,23.97,False
653,0,ICGE,1600,12.77,False
654,0,ICLN,2000,15.23,False
655,0,ICLR,10460,20.18,False
656,0,ICON,3810,19.1499,False
657,0,ICUI,600,37.14,False
658,0,IDCC,6800,33.7388,False
659,0,IDIX,1000,4.1198,False
660,0,IDRA,100,2.54,False
661,0,IDSA,809,10.82,False
662,0,IDTI,73582,6.67,False
663,0,IDXX,900,65.62,False
664,0,IESC,3901,3.04,False
665,0,IFGL,300,30.7,False
666,0,IFON,200,0.7144,False
667,0,IGOV,1145,99.989,False
668,0,IGTE,4867,19.3,False
669,0,III,400,2.16,False
670,0,IIIN,16889,10.8,False
671,0,IILG,4673,17.11,False
672,0,IIVI,1200,41.53,False
673,0,IKAN,10785,1.18,False
674,0,ILMN,13621,61.92,False
675,0,IMGN,8430,8.44,False
676,0,IMKTA,950,19.25,False
677,0,IMMR,2685,5.99,False
678,0,IMMU,3000,3.15,False
679,0,IMOS,5123,1.4,False
680,0,IMRS,2000,4.94,False
681,0,INAP,7700,5.34,False
682,0,INCY,30527,14.97,False
683,0,INDB,700,25.71,False
684,0,INDY,2052,30.32,False
685,0,INFA,6344,42.15,False
686,0,INFI,500,6.38,False
687,0,INFN,40946,8.28,False
688,0,ININ,600,26.88,False
689,0,INOD,660,2.95,False
690,0,INSM,1500,0.69,False
691,0,INTC,642441,21.53,False
692,0,INTU,115110,46.41,False
693,0,INTX,9561,10.25,False
694,0,INWK,700,6.29,False
695,0,IOSP,600,21.71,False
696,0,IPAR,571,18.87,False
697,0,IPAS,12473,1.18,False
698,0,IPCC,2600,59.93,False
699,0,IPCM,700,34.16,False
700,0,IPGP,4557,31.18,False
701,0,IPHS,3936,34.97,False
702,0,IPXL,7000,18.15,False
703,0,IRBT,1640,20.705,False
704,0,IRDM,995,9.342,False
705,0,IRIX,1400,3.59,False
706,0,IRWD,684,10.7,False
707,0,ISBC,1500,12.43,False
708,0,ISCA,1500,24.26,False
709,0,ISHG,150,101.544,False
710,0,ISIL,31199,12.985,False
711,0,ISIS,11998,9.64,False
712,0,ISLE,14574,9.13,False
713,0,ISRG,3800,266.01,False
714,0,ISSI,10084,8.29,False
715,0,ITMN,1000,12.9,False
716,0,ITRI,8341,56.43,False
717,0,ITRN,300,15.75,False
718,0,IVAC,1400,13.67,False
719,0,IVAN,2000,2.11,False
720,0,IXYS,700,11.47,False
721,0,JACK,3800,20.29,False
722,0,JAKK,900,19.4,False
723,0,JASO,62900,6.99,False
724,0,JAZZ,20537,17.47,False
725,0,JBHT,17658,37.495,False
726,0,JBLU,76123,6.94,False
727,0,JBSS,494,12.0,False
728,0,JCOM,1885,27.44,False
729,0,JCS,500,14.2,False
730,0,JDSU,64059,12.1305,False
731,0,JJSF,1200,46.98,False
732,0,JKHY,5906,28.22,False
733,0,JMBA,11278,2.1,False
734,0,JOBS,1900,53.06,False
735,0,JOEZ,600,1.58,False
736,0,JRJC,1000,7.46,False
737,0,JST,5950,10.05,False
738,0,KALU,300,48.74,False
739,0,KBALB,100,6.12,False
740,0,KCAP,2417,6.83,False
741,0,KCLI,100,31.85,False
742,0,KELYA,1200,18.35,False
743,0,KERX,15945,5.27,False
744,0,KEYW,1200,13.685,False
745,0,KFRC,200,15.37,False
746,0,KIRK,2198,12.0,False
747,0,KLAC,26552,38.36,False
748,0,KLIC,62672,6.935,False
749,0,KNDI,4500,5.49,False
750,0,KONE,500,4.23,False
751,0,KOOL,1100,2.7,False
752,0,KOPN,500,4.06,False
753,0,KRNY,300,8.55,False
754,0,KTCC,200,5.52,False
755,0,KTOS,200,10.6,False
756,0,KUTV,1000,5.86,False
757,0,KVHI,1508,13.42,False
758,0,LABL,300,19.47,False
759,0,LAKE,100,9.35,False
760,0,LAMR,6800,38.35,False
761,0,LANC,1300,52.995,False
762,0,LAWS,300,20.6535,False
763,0,LAYN,400,33.4,False
764,0,LBAI,400,10.62,False
765,0,LBTYA,25700,35.78,False
766,0,LBTYK,4896,33.825,False
767,0,LCUT,200,14.5,False
768,0,LECO,8172,62.51,False
769,0,LFUS,5740,46.59,False
770,0,LGCY,1790,26.0314,False
771,0,LHCG,800,26.83,False
772,0,LIME,100,3.96,False
773,0,LINC,3670,15.17,False
774,0,LINE,1085,36.89,False
775,0,LINTA,35018,15.73,False
776,0,LIOX,2700,3.32,False
777,0,LKFN,7100,20.79,False
778,0,LLNW,34277,6.75,False
779,0,LLTC,41379,33.45,False
780,0,LMAT,6100,6.62,False
781,0,LMIA,100,16.7,False
782,0,LMNX,100,17.37,False
783,0,LNCE,1300,23.3,False
784,0,LNDC,500,6.4,False
785,0,LOCM,6200,4.0,False
786,0,LOGI,9959,19.96,False
787,0,LOGM,2400,45.3,False
788,0,LOJN,200,4.87,False
789,0,LONG,100,17.91,False
790,0,LOPE,3200,19.16,False
791,0,LORL,1204,74.0,False
792,0,LPHI,1100,21.9064,False
793,0,LPLA,4200,34.82,False
794,0,LPNT,10576,34.28,False
795,0,LPSN,1300,9.73,False
796,0,LPTH,3000,1.77,False
797,0,LQDT,300,15.85,False
798,0,LRAD,2300,2.639,False
799,0,LRCX,33485,47.79,False
800,0,LSCC,114644,4.96,False
801,0,LSTR,19235,37.12,False
802,0,LTBR,117,5.186,False
803,0,LTRE,600,10.1,False
804,0,LULU,17627,54.51,False
805,0,LWAY,600,9.48,False
806,0,LXRX,2303,1.39,False
807,0,LYTS,1488,8.89,False
808,0,MANH,600,31.62,False
809,0,MANT,7761,40.09,False
810,0,MASI,10400,32.49,False
811,0,MAT,25661,25.75,False
812,0,MATW,600,32.84,False
813,0,MBFI,2200,14.55,False
814,0,MBLX,5082,10.4,False
815,0,MBRG,500,14.1,False
816,0,MBVT,100,27.31,False
817,0,MCBC,5652,2.66,False
818,0,MCGC,2374,7.04,False
819,0,MCHP,17484,34.51,False
820,0,MCHX,800,7.61,False
821,0,MCOX,27810,6.8,False
822,0,MCRI,200,12.08,False
823,0,MCRL,1906,12.72,False
824,0,MCRS,3872,44.72,False
825,0,MDAS,27277,19.32,False
826,0,MDCA,200,14.91,False
827,0,MDCI,500,8.03,False
828,0,MDCO,5121,13.59,False
829,0,MDRX,11679,17.84,False
830,0,MDSO,4072,20.5,False
831,0,MDVN,4300,11.245,False
832,0,MEAS,1380,26.88,False
833,0,MELA,700,3.39,False
834,0,MELI,5900,65.55,False
835,0,MENT,11541,11.59,False
836,0,MEOH,1700,29.98,False
837,0,MERC,1200,7.02,False
838,0,MERU,700,14.255,False
839,0,METR,1400,10.12,False
840,0,MFI,500,4.05,False
841,0,MFLX,700,24.05,False
842,0,MGAM,200,4.42,False
843,0,MGEE,300,41.9,False
844,0,MGIC,17315,5.94,False
845,0,MGLN,4200,49.16,False
846,0,MGPI,500,9.22,False
847,0,MGRC,500,28.2,False
848,0,MHGC,2100,7.72,False
849,0,MHLD,300,7.67,False
850,0,MIDD,1600,81.6,False
851,0,MIND,300,9.21,False
852,0,MINI,740,18.57,False
853,0,MITL,39253,5.77,False
854,0,MKSI,9000,21.53,False
855,0,MKTX,200,18.46,False
856,0,MLHR,3718,22.5,False
857,0,MLNK,700,6.795,False
858,0,MLNX,3620,24.35,False
859,0,MMLP,2290,37.26,False
860,0,MMSI,2672,15.1201,False
861,0,MMYT,2000,28.42,False
862,0,MNKD,10217,6.29,False
863,0,MNRO,8100,49.7225,False
864,0,MNTA,5499,15.35,False
865,0,MNTX,1300,3.43,False
866,0,MOCO,500,12.61,False
867,0,MORN,972,50.2,False
868,0,MOVE,1294,2.59,False
869,0,MPAA,3000,11.94,False
870,0,MPEL,25248,6.14,False
871,0,MPET,100,1.9,False
872,0,MPWR,1987,16.52,False
873,0,MRCY,5400,19.31,False
874,0,MRGE,200,3.9,False
875,0,MRLN,300,10.7,False
876,0,MRTN,1100,22.14,False
877,0,MRVL,157610,20.05,False
878,0,MSCC,6400,22.97,False
879,0,MSEX,579,17.92,False
880,0,MSFG,450,9.38,False
881,0,MSFT,590900,26.17,True
882,1,AAON,400,26.47,False
883,1,AAPL,221000,315.95,False
884,1,AAWW,6969,55.57,False
885,1,AAXJ,900,62.39,False
886,1,ABAX,3500,27.59,False
887,1,ABCB,600,9.86,False
888,1,ABCO,1329,47.96,False
889,1,ABMD,400,11.86,False
890,1,ABTL,100,0.7411,False
891,1,ACAD,600,0.68,False
892,1,ACAS,17880,7.36,False
893,1,ACAT,1000,15.27,False
894,1,ACET,1202,7.66,False
895,1,ACFN,200,4.04,False
896,1,ACGL,5900,90.79,False
897,1,ACHN,300,2.93,False
898,1,ACIW,1100,26.19,False
899,1,ACLS,762,2.565,False
900,1,ACOR,3900,26.76,False
901,1,ACPW,2500,2.112,False
902,1,ACTG,1100,27.45,False
903,1,ACWI,5100,44.83,False
904,1,ACWX,1650,42.1599,False
905,1,ACXM,4922,17.71,False
906,1,ADAT,965,0.6168,False
907,1,ADBE,47991,28.51,False
908,1,ADP,35369,45.78,False
909,1,ADRD,100,20.4384,False
910,1,ADRE,600,45.94,False
911,1,ADSK,38603,36.62,False
912,1,ADTN,9389,31.8,False
913,1,ADVS,1400,52.35,False
914,1,AEHR,8600,0.92,False
915,1,AEIS,4400,12.0,False
916,1,AEPI,100,24.77,False
917,1,AEY,2992,3.46,False
918,1,AEZS,5000,1.4367,False
919,1,AFAM,100,35.67,False
920,1,AFFX,8600,4.24,False
921,1,AFSI,2831,16.22,False
922,1,AGII,1200,37.58,False
923,1,AGNC,12534,29.49,False
924,1,AGYS,800,5.0697,False
925,1,AHGP,3112,46.7781,False
926,1,AIMC,4918,17.59,False
927,1,AINV,18058,10.83,False
928,1,AIRM,1200,50.28,False
929,1,AIRT,300,9.57,False
930,1,AIXG,9400,31.39,False
931,1,AKAM,75506,53.32,False
932,1,AKRX,4881,5.27,False
933,1,ALGN,7100,18.0,False
934,1,ALGT,4001,51.233,False
935,1,ALIM,1367,11.42,False
936,1,ALKS,29044,10.75,False
937,1,ALLT,8738,8.48,False
938,1,ALNY,7190,9.39,False
939,1,ALOG,500,47.16,False
940,1,ALSK,4794,10.72,False
941,1,ALTR,320289,36.34,False
942,1,ALXA,1533,0.92,False
943,1,ALXN,11118,76.55,False
944,1,AMAG,32805,15.75,False
945,1,AMAT,148566,12.8099,False
946,1,AMCC,10400,9.685,False
947,1,AMCF,400,5.4003,False
948,1,AMCN,6100,7.19,False
949,1,AMED,4800,29.11,False
950,1,AMGN,90194,53.49,False
951,1,AMKR,26863,7.13,False
952,1,AMRI,600,5.05,False
953,1,AMRN,96010,5.6,False
954,1,AMSC,4390,33.99,False
955,1,AMSF,1700,18.75,False
956,1,AMSG,1000,18.84,False
957,1,AMSWA,600,6.75,False
958,1,AMWD,100,21.05,False
959,1,AMZN,85839,177.87,False
960,1,ANAC,100,5.001,False
961,1,ANAD,20933,6.6999,False
962,1,ANAT,200,79.05,False
963,1,ANDE,900,32.93,False
964,1,ANGO,5531,14.45,False
965,1,ANSS,4120,50.14,False
966,1,AOSL,400,11.58,False
967,1,APAGF,500,38.16,False
968,1,APEI,4183,33.62,False
969,1,APOG,1200,11.65,False
970,1,APOL,63015,34.49,False
971,1,APPY,400,0.58,False
972,1,APRI,40292,3.4999,False
973,1,ARAY,1235,6.08,False
974,1,ARCC,20500,16.5395,False
975,1,AREX,2340,18.65,False
976,1,ARIA,31505,4.11,False
977,1,ARII,100,15.53,False
978,1,ARLP,470,62.919,False
979,1,ARMH,53255,18.741,False
980,1,ARNA,135799,1.4111,False
981,1,AROW,100,27.8,False
982,1,ARQL,100,5.53,False
983,1,ARRS,10536,10.21,False
984,1,ARRY,300,3.25,False
985,1,ARTW,400,9.88,False
986,1,ARTX,200,1.71,False
987,1,ARUN,114665,22.47,False
988,1,ASBC,10230,12.95,False
989,1,ASCMA,3300,31.19,False
990,1,ASEI,300,82.04,False
991,1,ASFI,1800,7.16,False
992,1,ASMI,100,25.69,False
993,1,ASML,34000,34.02,False
994,1,ASPS,400,27.31,False
995,1,ASTC,500,1.2,False
996,1,ASTE,200,31.14,False
997,1,ASTI,5310,3.2201,False
998,1,ASTM,145512,2.54,False
999,1,ASUR,100,2.2201,False
1000,1,ASYS,6596,21.05,False
1001,1,ATAX,2300,5.3,False
1002,1,ATEC,18384,2.3,False
1003,1,ATHN,13700,42.9,False
